id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username
1354501174133628928,2021-01-27 18:46:59+00:00,1354501174133628928,"RT @VP: Today I received my second dose of the COVID-19 vaccine during a visit to @NIH. When it becomes available to you, don’t wait — get…",9874,0,0,0,,en,False,,KamalaHarris
1353173291305865217,2021-01-24 02:50:28+00:00,1353173291305865217,"RT @VP: This weekend, don’t forget:
 
- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings
 
Together, we can save lives.",23188,0,0,0,,en,False,,KamalaHarris
1353173265951330304,2021-01-24 02:50:22+00:00,1353173265951330304,"RT @VP: This week, @POTUS and I quickly got to work to mount an aggressive and coordinated response to combat COVID-19 and get it under con…",8714,0,0,0,,en,False,,KamalaHarris
1352797203832557568,2021-01-23 01:56:01+00:00,1352797203832557568,RT @VP: Today I met with an inspiring group of small business owners. We know that they have been hit hard in this pandemic. That’s why @PO…,8117,0,0,0,,en,False,,KamalaHarris
1352797191572660225,2021-01-23 01:55:58+00:00,1352797191572660225,"RT @VP: On the 48th Anniversary of Roe v. Wade, we recommit ourselves to ensuring that everyone has access to care—including reproductive h…",6588,0,0,0,,en,False,,KamalaHarris
1352797171699994624,2021-01-23 01:55:54+00:00,1352797171699994624,"RT @VP: Today, I spoke by phone with @WHO Director-General Dr. Tedros Adhanom Ghebreyesus. We discussed how the United States will work as…",9766,0,0,0,,en,False,,KamalaHarris
1352449149128511491,2021-01-22 02:52:59+00:00,1352449149128511491,"RT @VP: Earlier today, I swore in our first Cabinet member, Avril Haines, after her confirmation by the Senate last night. As the Director…",9182,0,0,0,,en,False,,KamalaHarris
1352449134008049666,2021-01-22 02:52:55+00:00,1352449134008049666,"RT @VP: We’ve hit the ground running. Don’t forget to follow @POTUS, @FLOTUS, @SecondGentleman, and @WhiteHouse for the latest updates from…",7585,0,0,0,,en,False,,KamalaHarris
1352328845785923585,2021-01-21 18:54:56+00:00,1352328845785923585,"RT @VP: We must believe in ourselves, believe in our country, and believe in what we can do—together. https://t.co/C49lUCxw0d",6262,0,0,0,https://twitter.com/VP/status/1352306327318573056/video/1,en,False,,KamalaHarris
1352002831356633088,2021-01-20 21:19:28+00:00,1352002831356633088,RT @VP: It's an honor to be your Vice President. https://t.co/iM3BxJzz6E,69313,0,0,0,https://twitter.com/VP/status/1351955494978646018/video/1,en,False,,KamalaHarris
1352002609427562496,2021-01-20 21:18:35+00:00,1352002609427562496,"Let’s get to work. 

Follow @VP for updates from the @WhiteHouse as we confront the crises facing our nation and bring the American people back together. https://t.co/w7ZlC1LPps",8685,131835,3296,430,https://twitter.com/KamalaHarris/status/1352002609427562496/photo/1,en,False,,KamalaHarris
1351927707899211776,2021-01-20 16:20:57+00:00,1351927707899211776,For the people—always. https://t.co/KW0TS1cnUq,46765,606321,10704,3990,https://twitter.com/KamalaHarris/status/1351927707899211776/photo/1,en,False,,KamalaHarris
1351906930281779201,2021-01-20 14:58:24+00:00,1351906930281779201,A new chapter begins today. Tune in now for #Inauguration2021 as @JoeBiden and I are sworn in to office and set our nation on a new path forward. https://t.co/U1RQ98R6Ka,12868,126641,4454,915,https://www.pscp.tv/w/ctbrEDFXZ0tnR3lERERLdlB8MXlOeGFXZVFBRGRHallsLeCbSy1QCGS8LsrtA1-gAO_81wn2Zip0Y4kYvPV_,en,False,,KamalaHarris
1351896939856584705,2021-01-20 14:18:42+00:00,1351896939856584705,RT @warriors: Oakland's own. https://t.co/j5dTtU1n2i,15688,0,0,0,https://twitter.com/warriors/status/1351891982558375936/video/1,en,False,,KamalaHarris
1351888479370752002,2021-01-20 13:45:05+00:00,1351888479370752002,I’m here today because of the women who came before me. https://t.co/ctB9qGJqqp,69932,423270,7643,8443,https://twitter.com/KamalaHarris/status/1351888479370752002/video/1,en,False,,KamalaHarris
1351725639603204097,2021-01-20 02:58:00+00:00,1351725639603204097,"Though we may be physically separated, we, the American people are united in spirit. https://t.co/s5v4KIjbSX",26774,400367,8135,2635,https://twitter.com/KamalaHarris/status/1351725639603204097/photo/1,en,False,,KamalaHarris
1351700047612833796,2021-01-20 01:16:19+00:00,1351700047612833796,"This evening, as a nation in mourning, we pay tribute to the lives we have lost. https://t.co/u3MXNgDqnf",6701,62435,1478,471,https://twitter.com/KamalaHarris/status/1351700047612833796/video/1,en,False,,KamalaHarris
1351667037253345282,2021-01-19 23:05:09+00:00,1351667037253345282,"RT @BidenInaugural: Lori Marie Key is an American hero.

We are so thankful for her service as a COVID-19 nurse, and for her healing perfor…",2560,0,0,0,,en,False,,KamalaHarris
1351653131831001090,2021-01-19 22:09:53+00:00,1351653131831001090,"Tonight we join together with cities and towns across our country to take a moment to mourn the more than 400,000 Americans we’ve tragically lost from this pandemic. https://t.co/TsAWB1VVmV",2643,22394,675,154,https://www.pscp.tv/w/ctX-sTFXZ0tnR3lERERLdlB8MVprS3plcGtqa0x4dq-4chFn5Ge2fvu6mwTnwLyRHO9-b5s7xuU4Bj6PTOXv,en,False,,KamalaHarris
1351625426804813825,2021-01-19 20:19:48+00:00,1351625426804813825,"Starting tomorrow, @JoeBiden and I will work to unify our country, tackle the challenges facing our nation, and renew the promise of America.",29211,454363,13743,3382,,en,False,,KamalaHarris
1351600763739508743,2021-01-19 18:41:48+00:00,1351600763739508743,RT @JoeBiden: I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in. https://t.co/YnEMiqhhDE,8000,0,0,0,https://www.pscp.tv/w/ctXM8zFvUEVMQkJiT2xyS2R8MXluS09Cek9MWXF4UvFObGnHKvWcNrSzjWTTmreVLyGj_9rM5RoM1EH581yR,en,False,,KamalaHarris
1351598518218219523,2021-01-19 18:32:52+00:00,1351598518218219523,"RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President

You don’t want to miss out on…",20353,0,0,0,,en,False,,KamalaHarris
1351592066824998912,2021-01-19 18:07:14+00:00,1351592066824998912,"Our young leaders fuel me with hope for a better tomorrow. #LettersToKamala
https://t.co/jYnndIjO3R",3745,28092,837,528,https://twitter.com/BidenInaugural/status/1351590245301706755/video/1,en,False,,KamalaHarris
1351580817064132614,2021-01-19 17:22:32+00:00,1351580817064132614,"RT @DrBiden: For the first time ever, there will be a special live broadcast of the Inauguration made especially for students and families.…",10357,0,0,0,,en,False,,KamalaHarris
1351543872988577799,2021-01-19 14:55:44+00:00,1351543872988577799,"When I raise my right hand and take the oath of office tomorrow, I carry with me two heroes who’d speak up for the voiceless and help those in need: Justice Thurgood Marshall and Mrs. Shelton. 
https://t.co/CWyN2EA7uY",4928,58393,1787,270,https://abcnews.go.com/Politics/harris-sworn-justice-sonia-sotomayor-inauguration/story?id=75296716,en,False,,KamalaHarris
1351357788384014337,2021-01-19 02:36:18+00:00,1351357788384014337,#Inauguration2021 on Wednesday may look a little different from years past but it’s important we all take a moment to celebrate this historic moment. https://t.co/WZGnkadiwo,6959,61191,2588,469,https://twitter.com/KamalaHarris/status/1351357788384014337/video/1,en,False,,KamalaHarris
1351333544178507776,2021-01-19 00:59:58+00:00,1351333544178507776,"Tonight we celebrate the legacy of Dr. Martin Luther King, Jr. and his commitment to building a more just and inclusive nation. Tune in now for United We Serve. https://t.co/GyD4VRgy71",1575,14048,449,45,https://www.pscp.tv/w/ctTVDjFXZ0tnR3lERERLdlB8MXZPeHdFcE5lWVdHQkdLBIqUfhGARNw4rKtXJYpI6vj6jc7-Svf9PVDxYANa,en,False,,KamalaHarris
1351315208686415878,2021-01-18 23:47:06+00:00,1351315208686415878,.@DouglasEmhoff and I joined volunteers at @MarthasTableorg this National Day of Service to renew our commitment to serving those in need—and had a little friendly competition going along the way. https://t.co/QMewFINHRB,1898,18916,538,97,https://twitter.com/KamalaHarris/status/1351315208686415878/video/1,en,False,,KamalaHarris
1351286481378275328,2021-01-18 21:52:57+00:00,1351286481378275328,"I always tell the people I mentor: some will say it's not your turn, it's not your time—don't listen. https://t.co/Tv5yw4aR7A",8296,56613,1665,1379,https://twitter.com/KamalaHarris/status/1351286481378275328/video/1,en,False,,KamalaHarris
1351270000099799041,2021-01-18 20:47:28+00:00,1351270000099799041,"RT @JoeBiden: Dr. Martin Luther King, Jr.’s words remind us that darkness cannot drive out darkness and hate cannot drive out hate — only l…",28503,0,0,0,,en,False,,KamalaHarris
1351227920405180424,2021-01-18 18:00:15+00:00,1351227920405180424,"Thank you, California.
https://t.co/3FJMUrWMo0",8332,84267,2673,1013,https://twitter.com/Transition46/status/1351222098920923139/video/1,en,False,,KamalaHarris
1351188020519706624,2021-01-18 15:21:42+00:00,1351188020519706624,"My mother taught me that service to others not only gives life purpose and meaning, it’s part of the duty each of us has as members of a community. 

Join us today by honoring Dr. King's memory and take part in the National Day of Service: https://t.co/VPaoxS1YHk. https://t.co/KbV3J9lfnL",3425,32541,1047,168,http://bideninaugural.org/service,en,False,,KamalaHarris
1350911468582137858,2021-01-17 21:02:47+00:00,1350911468582137858,"Thankfully Google didn't scare me away, @DouglasEmhoff. https://t.co/B0ud4Ir5XL",3864,47524,1538,790,https://twitter.com/KamalaHarris/status/1350911468582137858/video/1,en,False,,KamalaHarris
1350893441144795137,2021-01-17 19:51:09+00:00,1350893441144795137,"As we start this new chapter, we cannot forget what helped get us to this point: investing in candidates up and down the ballot who are ready to lift up and represent our communities in need. Chip in now to help us build on that success.
https://t.co/JoHFrm6w01",1223,8787,615,75,https://secure.actblue.com/donate/jb-chair-announcement?refcode=sm_20210117_kh,en,False,,KamalaHarris
1350878873148383233,2021-01-17 18:53:16+00:00,1350878873148383233,RT @JoeBiden: I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will sa…,65865,0,0,0,,en,False,,KamalaHarris
1350846300330356736,2021-01-17 16:43:50+00:00,1350846300330356736,"Happy birthday, @MichelleObama. Thank you for pouring every ounce of yourself into empowering the next generation of leaders. Our country, and myself, are better off because of you. https://t.co/Hlvymr2Ndq",17644,259613,3584,1022,https://twitter.com/KamalaHarris/status/1350846300330356736/photo/1,en,False,,KamalaHarris
1350799901152731136,2021-01-17 13:39:27+00:00,1350799901152731136,"By nominating this science team, @JoeBiden and I are sending a clear message: We are going to make sure the U.S. once again leads the way in science and innovation, harnessing the world’s collective knowledge to unlock new cures, new breakthroughs, and new possibilities for all. https://t.co/qcesfBzhdc",5787,64493,1605,410,https://twitter.com/KamalaHarris/status/1350799901152731136/photo/1,en,False,,KamalaHarris
1350630647723937798,2021-01-17 02:26:54+00:00,1350630647723937798,.@JoeBiden and I will listen to the scientists. https://t.co/N0JloKI44w,6422,64386,2966,764,https://twitter.com/KamalaHarris/status/1350630647723937798/video/1,en,False,,KamalaHarris
1350593780827582466,2021-01-17 00:00:24+00:00,1350593780827582466,"Inauguration will mark the beginning of a new era in our country. Join us now for our inauguration kickoff event, America United, with performances and celebration of our nation’s rich diversity. https://t.co/aJTO3Z2Aks",2214,17934,1461,159,https://www.pscp.tv/w/ctIkGDFXZ0tnR3lERERLdlB8MWRSS1pOcWtQemRLQg2eC8vOndAywdIFDkuXtTAj_U1Q90DdMY_pKgkKLAOl,en,False,,KamalaHarris
1350589366549278725,2021-01-16 23:42:52+00:00,1350589366549278725,".@DouglasEmhoff and I sat down for our first joint television interview with @CBSSunday—and I even broke some news to him about our very first date. 

Tune in tomorrow at 9am ET. https://t.co/kF2nTl43yk",2852,37163,1088,233,https://twitter.com/KamalaHarris/status/1350589366549278725/photo/1,en,False,,KamalaHarris
1350556527518765059,2021-01-16 21:32:22+00:00,1350556527518765059,"The science behind climate change is not a hoax. 
The science behind COVID-19 is not partisan. 

And President-elect @JoeBiden and I will not only listen to the science—we will invest in it and the next generation of scientists.",17192,175377,6631,1640,,en,False,,KamalaHarris
1350515132925788161,2021-01-16 18:47:53+00:00,1350515132925788161,"From the pandemic to our climate crisis, this past year reaffirmed the importance of listening to experts. Watch live as @JoeBiden and I introduce the qualified scientists to lead our science team. https://t.co/0FXPtXJNXz",2325,19297,849,153,https://www.pscp.tv/w/ctHa2TFXZ0tnR3lERERLdlB8MXlvSk1BbG12UXBKUYJ45Jtc9V7YHf8hg-3_0fVNG52eI3Eru4X-lZEvM_ag,en,False,,KamalaHarris
1350453459607298048,2021-01-16 14:42:49+00:00,1350453459607298048,"The Biden-Harris COVID-19 response plan will include:
✓Setting up community vaccination sites nationwide
✓Scaling up testing and tracing
✓Providing paid sick leave to contain spread of the virus
✓Addressing health disparities",6809,67510,1791,382,,en,False,,KamalaHarris
1350251188466413569,2021-01-16 01:19:04+00:00,1350251188466413569,"This year, join @JoeBiden and me for a National Day of Service on January 18th to help build our country back better.

Go to https://t.co/VPaoxS1YHk to find an event in your community or learn more about how to host your own. https://t.co/uLYibK5XDj",2923,22886,1301,178,http://bideninaugural.org/service,en,False,,KamalaHarris
1350216653854937092,2021-01-15 23:01:50+00:00,1350216653854937092,"These world-renowned scientists and experts reflect the very best of our nation.

We are sending a clear message by naming them to these important roles: in our administration, decisions will be informed by the best available science and evidence. 
https://t.co/Bx2uvk8LiQ",1888,15696,645,171,https://buildbackbetter.gov/nominees-and-appointees/science/,en,False,,KamalaHarris
1350173788504281088,2021-01-15 20:11:30+00:00,1350173788504281088,"Dr. Martin Luther King, Jr. understood that racial justice was not attainable without economic justice—and that fight was about equity, dignity, and a brighter future for all of our children. 

As we celebrate his birth on this day in 1929, it’s on us to carry out his work.",6833,57683,1585,337,,en,False,,KamalaHarris
1350156622572773379,2021-01-15 19:03:18+00:00,1350156622572773379,"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…",14711,0,0,0,,en,False,,KamalaHarris
1350140865088548864,2021-01-15 18:00:41+00:00,1350140865088548864,"Happy Founders’ Day, @akasorority1908! Today, as we celebrate 113 years of sisterhood and service, remember: no matter the distance, your sisters will always be there with the same love and support.

Alpha Chapter
SP’86
C3—Calm, Cool, and Collected https://t.co/bnJPWxs7BT",3650,29875,772,603,https://twitter.com/KamalaHarris/status/1350140865088548864/photo/1,en,False,,KamalaHarris
1350088842624299015,2021-01-15 14:33:58+00:00,1350088842624299015,"RT @JoeBiden: To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN…",4482,0,0,0,,en,False,,KamalaHarris
1349905631612968960,2021-01-15 02:25:57+00:00,1349905631612968960,"RT @JoeBiden: Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential front…",42669,0,0,0,,en,False,,KamalaHarris
1349900088299188225,2021-01-15 02:03:55+00:00,1349900088299188225,"“We will finish the job of getting a total of $2,000 in cash relief to people who need it the most.

The $600 already appropriated is simply not enough.” 
—Your next president, @JoeBiden",13851,149059,10622,4772,,en,False,,KamalaHarris
1349872997654360065,2021-01-15 00:16:16+00:00,1349872997654360065,Tune in as President-elect @JoeBiden addresses the nation on how we’ll turn the page on the COVID-19 crisis and begin to recover as a nation. https://t.co/pBSAhyVKHV,2024,17618,1001,120,https://www.pscp.tv/w/cs-E0DFXZ0tnR3lERERLdlB8MU1uR25seVJlUk94Tz1032ddAN_mfinWtP-CAxyy_FlsT2-MvV_pyr4v0t67,en,False,,KamalaHarris
1349838630294962177,2021-01-14 21:59:42+00:00,1349838630294962177,"There is no one better prepared than @JoeBiden to steer our nation through these times and restore truth, honor, and decency to the Oval Office.",10764,127071,8310,1289,,en,False,,KamalaHarris
1349785638564990980,2021-01-14 18:29:08+00:00,1349785638564990980,"I’m with @JoeBiden. Our first priority has to be to get control of this pandemic, get people back to work, and get our kids back to school. That’s our focus.",15147,206461,6618,1265,,en,False,,KamalaHarris
1349740643824914434,2021-01-14 15:30:21+00:00,1349740643824914434,"More than 384,000 Americans have died from COVID-19. On January 19th, we’ll honor the lives lost and mourn with communities across our country forever changed from this deadly virus.
https://t.co/zM8fuRJHIG",4374,32210,1214,258,https://www.pbs.org/newshour/arts/biden-inauguration-to-feature-memorial-for-covid-victims,en,False,,KamalaHarris
1349577730069831681,2021-01-14 04:42:59+00:00,1349577730069831681,"RT @JoeBiden: We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow,…",7965,0,0,0,,en,False,,KamalaHarris
1349377094875312128,2021-01-13 15:25:44+00:00,1349377094875312128,"One of the most pressing challenges facing our nation is restoring and strengthening America's global leadership as a champion of democracy, human rights, and the dignity of all people. Few Americans are better equipped to help lead that work than Ambassador Samantha Power. https://t.co/ntRse3KZuT",1483,13803,833,89,https://twitter.com/WhiteHouse/status/1349361420174045186,en,False,,KamalaHarris
1349140400523636736,2021-01-12 23:45:11+00:00,1349140400523636736,"Like our son Cole, I often find myself thinking “can I stay longer” after our family Zooms. We are so blessed to be able to stay connected with our loved ones around the world during the pandemic. 
https://t.co/OKhlOqlmDI",1120,18107,794,105,https://www.elle.com/culture/career-politics/a35172207/kamala-harris-doug-emhoff-zoom-video/,en,False,,KamalaHarris
1349098257377583104,2021-01-12 20:57:44+00:00,1349098257377583104,"RT @BidenInaugural: We are all so thankful for the sacrifices and courage our frontline workers have shown during the pandemic.

Record you…",710,0,0,0,,en,False,,KamalaHarris
1349072993759145990,2021-01-12 19:17:20+00:00,1349072993759145990,In eight days we’ll show every child in America—regardless of their color or gender—that there are no limits to who can lead and hold positions of power in our country.,18515,227181,10608,2108,,en,False,,KamalaHarris
1349006983379214338,2021-01-12 14:55:02+00:00,1349006983379214338,"We’ve seen the devastation the climate crisis has had on our country: homes and neighborhoods in ashes, some of the most active hurricane seasons on record and historic flooding in the Midwest.

Starting on January 20th, we'll tackle this crisis head-on here and around the world.",5384,60331,3131,628,,en,False,,KamalaHarris
1348994648530948097,2021-01-12 14:06:01+00:00,1348994648530948097,"RT @JoeBiden: I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save countless liv…",39104,0,0,0,,en,False,,KamalaHarris
1348815886791143424,2021-01-12 02:15:41+00:00,1348815886791143424,The first 100 days of the Biden-Harris administration will focus on getting control of this pandemic—ensuring vaccines are distributed equitably and free for all.,12252,161695,5512,844,,en,False,,KamalaHarris
1348788884805718017,2021-01-12 00:28:24+00:00,1348788884805718017,Leadership. https://t.co/h6vxHAh9tH,3506,53533,1433,162,https://twitter.com/JoeBiden/status/1348763039160532992,en,False,,KamalaHarris
1348770357579288578,2021-01-11 23:14:46+00:00,1348770357579288578,Thank you Governor @Schwarzenegger for your powerful message to our country and for reminding us what’s at stake in this moment. https://t.co/Qcd6rts4u2,8932,95770,1820,328,https://twitter.com/Schwarzenegger/status/1348249481284874240,en,False,,KamalaHarris
1348676136931360769,2021-01-11 17:00:22+00:00,1348676136931360769,We couldn’t have gotten through last year without our family Zooms. https://t.co/K5V67hiNt0,2004,26765,1129,519,https://twitter.com/KamalaHarris/status/1348676136931360769/video/1,en,False,,KamalaHarris
1348651904495202304,2021-01-11 15:24:05+00:00,1348651904495202304,"A national security expert with decades of experience, Ambassador Bill Burns has a deep understanding of the challenges facing our country. He will lead the CIA with independence and integrity, always honoring our nation’s intelligence professionals. 
https://t.co/49uA0lV5lW",1719,14722,677,76,https://buildbackbetter.gov/press-releases/president-elect-biden-announces-ambassador-william-j-burns-as-his-nominee-for-cia-director/,en,False,,KamalaHarris
1348452606117629955,2021-01-11 02:12:08+00:00,1348452606117629955,"President-elect @JoeBiden and I share a vision of America where opportunity is within reach for all the people. 

Where everyone can see a brighter future for themselves and their children. We’ll build that together.",7189,92770,3781,425,,en,False,,KamalaHarris
1348445400236253184,2021-01-11 01:43:30+00:00,1348445400236253184,"RT @JoeBiden: $600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus…",110942,0,0,0,,en,False,,KamalaHarris
1348400282993045505,2021-01-10 22:44:14+00:00,1348400282993045505,"From the pandemic, to the economic recession, to our climate crisis, to a long-overdue reckoning on racial injustice, this team will be critical as we work to meet the challenges facing the American people. 
https://t.co/eeZHsafDkq",1761,17116,1184,131,https://www.bet.com/news/national/2021/01/08/kamala-harris-staff-announcements-advisors-communications-staff.html,en,False,,KamalaHarris
1348365361243185152,2021-01-10 20:25:28+00:00,1348365361243185152,"Our economic team members have track records of not only standing up for workers and unions, but spurring innovation, and creating opportunity for small business owners. And like President-elect @JoeBiden and I, they will fight to honor the dignity of work. https://t.co/HYAosPJ4iR",2358,25589,1344,138,https://twitter.com/KamalaHarris/status/1348365361243185152/photo/1,en,False,,KamalaHarris
1348308131420512262,2021-01-10 16:38:03+00:00,1348308131420512262,"RT @JoeBiden: In 10 days, we move forward and rebuild — together.",69330,0,0,0,,en,False,,KamalaHarris
1348077901393092610,2021-01-10 01:23:12+00:00,1348077901393092610,"What the headline doesn't tell you: this disproportionately affects Black and Latina women who often lack paid sick leave or the ability to work from home.

Expanding economic opportunity has never been more important. https://t.co/DrovmDR7Sq",4731,34127,1492,197,https://twitter.com/CNN/status/1347671681855332354,en,False,,KamalaHarris
1348029818219208706,2021-01-09 22:12:08+00:00,1348029818219208706,"My mother taught me that no matter how you earn a living, whether you’re a caregiver or truck driver, grocery store clerk or small business owner, every job has inherent value and worth. https://t.co/qjUkMvtquA",6550,64392,3625,846,https://twitter.com/KamalaHarris/status/1348029818219208706/video/1,en,False,,KamalaHarris
1348018788650909697,2021-01-09 21:28:18+00:00,1348018788650909697,"RT @JoeBiden: Our president is not above the law. 

Justice serves the people — it doesn’t protect the powerful.",86017,0,0,0,,en,False,,KamalaHarris
1347925741829296129,2021-01-09 15:18:34+00:00,1347925741829296129,"Black women turned out this week to help elect @ReverendWarnock and @Ossoff. But we must do more than thank them—@JoeBiden and I are committed to addressing issues that disproportionately affect Black women, including pay disparity and maternal mortality.",12309,139456,3937,703,,en,False,,KamalaHarris
1347740658015088640,2021-01-09 03:03:07+00:00,1347740658015088640,"From working with unions as San Francisco’s District Attorney, to helping author the Domestic Workers’ Bill of Rights in the U.S. Senate, I’ve always fought for workers. 

And so will the economic team we announced today.",2094,29406,1557,123,,en,False,,KamalaHarris
1347709496081211393,2021-01-09 00:59:17+00:00,1347709496081211393,We need to provide more immediate relief for working families and businesses—now. https://t.co/609fyxwlBH,2682,27194,1886,238,https://twitter.com/KamalaHarris/status/1347709496081211393/video/1,en,False,,KamalaHarris
1347672338452647944,2021-01-08 22:31:38+00:00,1347672338452647944,"RT @GabbyGiffords: After I was shot, I fought to regain all that I lost—from walking to speaking to being able to serve my country.

Now, 1…",5062,0,0,0,,en,False,,KamalaHarris
1347667828694986752,2021-01-08 22:13:43+00:00,1347667828694986752,"Let’s be clear: those who run America’s small businesses aren’t just business leaders, they’re civic leaders and community leaders. They’re the ones who sponsor Little League games, scholarships, and all kinds of local causes and activities. 

We must do right by them.",5149,61637,3229,584,,en,False,,KamalaHarris
1347651825076465665,2021-01-08 21:10:07+00:00,1347651825076465665,A decade ago today my dear friend @GabbyGiffords was wounded in a horrific attack that took six innocent lives. Since then she’s courageously worked to keep our communities safe from gun violence. @JoeBiden and I join Gabby in this fight: let’s end this epidemic once and for all. https://t.co/JltDR7uxH6,3934,53665,909,168,https://twitter.com/KamalaHarris/status/1347651825076465665/photo/1,en,False,,KamalaHarris
1347618372897312768,2021-01-08 18:57:12+00:00,1347618372897312768,"As we work to contain the pandemic and open our economy responsibly, we must also build back better to lift up all Americans. Tune in as @JoeBiden and I announce key nominees to our economic team. https://t.co/XB8kmdunen",1397,14567,689,53,https://www.pscp.tv/w/csdRCDFXZ0tnR3lERERLdlB8MUJkeFlZWExRUG94WOwrM7kz9khubpnauy-B_9zeQVC6gHiOvhoLRdCoahns,en,False,,KamalaHarris
1347563323840196616,2021-01-08 15:18:27+00:00,1347563323840196616,"I am proud to announce these deeply experienced public servants will be joining my team. They reflect the very best of our nation and will help to build a country that lifts up all Americans. I look forward to working alongside them each and every day. 
https://t.co/C4OJlcbg1i",2055,22644,888,132,https://buildbackbetter.gov/press-releases/president-elect-joe-biden-and-vice-president-elect-kamala-harris-announce-additional-members-of-the-office-of-the-vice-president/,en,False,,KamalaHarris
1347384097077866496,2021-01-08 03:26:16+00:00,1347384097077866496,"President-elect @JoeBiden and I, along with this superb Department of Justice team, will help make sure that justice is applied equally while restoring and strengthening the rule of law that always has been—and always will be—the bedrock of America’s democracy. https://t.co/tLKHySdCgs",4268,55115,2131,273,https://twitter.com/KamalaHarris/status/1347384097077866496/photo/1,en,False,,KamalaHarris
1347360898101473284,2021-01-08 01:54:05+00:00,1347360898101473284,"These public servants will expand workers' rights, provide access to capital for small business owners, and invest in American innovation.

I look forward to working alongside them to build an economy that’s not only stronger but fairer for working people.
https://t.co/u6tudjzhZw",1059,11190,582,64,https://buildbackbetter.gov/press-releases/president-elect-biden-announces-additional-key-members-of-his-economic-and-jobs-team/,en,False,,KamalaHarris
1347314397790818304,2021-01-07 22:49:18+00:00,1347314397790818304,The challenge we’re facing in our country is about more than the actions of a few. It’s about how to transform a justice system that doesn’t work equally for all. https://t.co/w2ONQWUxjN,6037,43956,2233,556,https://twitter.com/KamalaHarris/status/1347314397790818304/video/1,en,False,,KamalaHarris
1347290055040258054,2021-01-07 21:12:35+00:00,1347290055040258054,"For centuries, justice has been symbolized as a woman, blindfolded, a scale in her hands.

Her eyes are covered because justice shouldn’t depend on the color of your skin.

It shouldn’t depend on how much money you have.

Justice should be impartial. Our DOJ will ensure it is.",6888,68018,1546,286,,en,False,,KamalaHarris
1347279867574943745,2021-01-07 20:32:06+00:00,1347279867574943745,"We have witnessed two systems of justice: one that let extremists storm the U.S. Capitol yesterday, and another that released tear gas on peaceful protestors last summer. It’s simply unacceptable.",47981,347092,12804,2832,,en,False,,KamalaHarris
1347253348861239297,2021-01-07 18:46:43+00:00,1347253348861239297,Tune in as @JoeBiden and I introduce our nominees for the Justice Department who will restore integrity and independence to the institution and ensure justice is applied equally across our country. https://t.co/Esv2jKwUHR,2315,23680,931,109,https://www.pscp.tv/w/csX9EzFXZ0tnR3lERERLdlB8MVprS3pldndvcWR4dknMqrjk1UZFDAm8vt5r6PFOgjGbhgMrBK0wnEn7wGRA,en,False,,KamalaHarris
1347208648397881344,2021-01-07 15:49:06+00:00,1347208648397881344,"Fidelity to the rule of law forms the bedrock of our democracy.

In the face of both the damage that has been done to our Justice Department and our country’s long-overdue reckoning on racial injustice, these are the right leaders to meet this moment. 
https://t.co/19zMzNROVr",2321,22913,932,134,https://buildbackbetter.gov/nominees-and-appointees/justice-nominees-and-appointees/,en,False,,KamalaHarris
1346979694684631040,2021-01-07 00:39:19+00:00,1346979694684631040,"Democracy will prevail.
https://t.co/whY7hq0hPX",6990,68671,2209,451,https://twitter.com/JoeBiden/status/1346963759156195332/video/1,en,False,,KamalaHarris
1346963378732982274,2021-01-06 23:34:29+00:00,1346963378732982274,The words of a President matter. https://t.co/qkDSrit9LL,7386,96035,1911,243,https://twitter.com/JoeBiden/status/1346938341791387651,en,False,,KamalaHarris
1346942453241274370,2021-01-06 22:11:20+00:00,1346942453241274370,"I join President-elect @JoeBiden in calling for the assault on the Capitol and our nation’s public servants to end, and as he said, “allow the work of democracy to go forward.”",24160,302541,7152,899,,en,False,,KamalaHarris
1346928578995212288,2021-01-06 21:16:12+00:00,1346928578995212288,RT @JoeBiden: Let me be very clear: the scenes of chaos at the Capitol do not represent who we are. What we are seeing is a small number of…,95236,0,0,0,,en,False,,KamalaHarris
1346926121821077504,2021-01-06 21:06:26+00:00,1346926121821077504,RT @Transition46: President-elect Biden addresses the nation: https://t.co/BXM3SZK25R,24944,0,0,0,https://twitter.com/i/broadcasts/1MYGNmNwMRoKw,en,False,,KamalaHarris
